bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"19.7303515968,40.3552631703,20.442607863,40.881690986",uuuu,85632405,,110a4aeb1910703f939f5955bc4bd1a5,,d3cda9ead258e78736d1e777653ce8d1,40.630075,20.090411,85667811,uuuu,AL,AL,1457144581,40.657148,20.006885,0,Berat,85632405,856/678/11/85667811.geojson,region,85667811,quattroshapes,,,AL
"19.6692183767,40.7156804467,20.602391392,41.3886884632",uuuu,85632405,,7cb6446c1ca2548641e6117e75f78348,,90235f6b1a8e4492fafea60805e74d07,41.049808,20.188665,85667815,uuuu,AL,AL,1457144581,41.04703,20.181785,0,Elbasan,85632405,856/678/15/85667815.geojson,region,85667815,quattroshapes,,,AL
"19.7586186054,39.7842910775,20.6153611808,40.5272940132",uuuu,85632405,,22c1aa71b3139b131191d2365be8f3e3,,6c4d688e35d4be3e6c165b1046e0a5e9,40.218186,20.167236,85667819,uuuu,AL,AL,1457144581,40.179143,20.202987,0,Gjirokastër,85632405,856/678/19/85667819.geojson,region,85667819,quattroshapes,,,AL
"19.8038871596,41.3215850901,20.5509208585,41.8991999379",uuuu,85632405,,2dba2e82cf8bfc5e95c17a75a18d219f,,e4c86927812249434246b7959cc67cb9,41.603631,20.227378,85667821,uuuu,AL,AL,1457144581,41.564269,20.22743,0,Dibër,85632405,856/678/21/85667821.geojson,region,85667821,quattroshapes,,,AL
"19.4623576192,41.557050279,20.2675281096,42.0282101514",uuuu,85632405,,89c9b38d4561099e9ceddf4e00b95825,,0991de74ee604dc89125aba5c7b0278e,41.799569,19.847879,85667829,uuuu,AL,AL,1457144581,41.816761,19.841941,0,Lezhë,85632405,856/678/29/85667829.geojson,region,85667829,quattroshapes,,,AL
"19.4406030612,41.0093200925,20.2357471054,41.5098180201",uuuu,85632405,,1d3bf9991109cc8e07f422919e0d00ee,,7c6059f64adec506203a66c007743821,41.267338,19.791699,85667831,uuuu,AL,AL,1457144581,41.275951,19.785818,0,Durrës,85632405,856/678/31/85667831.geojson,region,85667831,quattroshapes,,,AL
"19.8142195974,60.1704077751,20.0305281907,60.3701846376",uuuu,85633143,,6d130b58033874552b2d7bf1aaa82438,,ad4f2c845c1b130b46778c1984cdd815,60.243497,19.920468,85667835,uuuu,AX,AX,1455924849,60.247758,19.922107,0,Finström,85632789,856/678/35/85667835.geojson,region,85667835,quattroshapes,,,AX
"19.7475692074,60.0739199894,20.0504663421,60.1862246771",uuuu,85633143,,b92d4c7499fd0c9f4002c6d2dec439dc,,f1272d4e7b19373fb824562421eb4c39,60.131667,19.911966,85667843,uuuu,AX,AX,1455924849,60.142645,19.90164,0,Jomala,85632789,856/678/43/85667843.geojson,region,85667843,quattroshapes,,,AX
"19.6469832687,60.101385809,19.8331078119,60.3801537133",uuuu,85633143,,205d085c9da31f4f45bdff898f6d5071,,2ba32b769369af06305585384bb2f4ef,60.201911,19.744588,85667845,uuuu,AX,AX,1455924849,60.197942,19.73918,0,Hammarland,85632789,856/678/45/85667845.geojson,region,85667845,quattroshapes,,,AX
"19.3262638678,60.129950262,19.6743270188,60.3663597679",uuuu,85633143,,033767f3c310965caa162c45bfe7c6b9,,8cc0cc75f6727513e4b8fbcf5774a193,60.207138,19.57946,85667849,uuuu,AX,AX,1455924849,60.168854,19.563144,0,Eckerö,85632789,856/678/49/85667849.geojson,region,85667849,quattroshapes,,,AX
"19.705007358,60.3132184918,19.9184676438,60.4055850281",uuuu,85633143,,fde2a7c46a595e4a52fccad9ae45b107,,2d31adba8c170004b0b1474fdc64d76e,60.36871,19.847055,85667853,uuuu,AX,AX,1455924849,60.366053,19.852758,0,Geta,85632789,856/678/53/85667853.geojson,region,85667853,quattroshapes,,,AX
"20.2813153111,59.953624346,20.6179305349,60.1128604191",uuuu,85633143,,3d5e49d4bf4c6fbbf54e007e09cea721,,3f9a0dbfe7ccc443ac9293a57ae16e52,60.026648,20.448856,85667857,uuuu,AX,AX,1455924849,60.00003,20.345762,0,Föglö,85632789,856/678/57/85667857.geojson,region,85667857,quattroshapes,,,AX
"19.9484687286,60.22650788,20.1648177205,60.4045677762",uuuu,85633143,,78ca079094bd02c36157543051cf1ce1,,b3ee3feb1799b71a549b07d8dd598a46,60.312197,20.0463,85667863,uuuu,AX,AX,1455924849,60.32186,20.090962,0,Saltvik,85632789,856/678/63/85667863.geojson,region,85667863,quattroshapes,,,AX
"20.0481876957,60.1671410183,20.2775985039,60.3257780045",uuuu,85633143,,3facb1895d467c277e1dd5c6f65682e8,,5370c8c2e362e13c13c8112520244bf6,60.241275,20.157402,85667867,uuuu,AX,AX,1455924849,60.202898,20.147843,0,Sund,85632789,856/678/67/85667867.geojson,region,85667867,quattroshapes,,,AX
"19.9103296228,60.0476748727,19.9659936861,60.110768632",uuuu,85633143,,1033dfe3ccbcf17e9ca76d21613d6150,,d6ea95db7cd0ca62f9f10be47e567880,60.083527,19.94037,85667871,uuuu,AX,AX,1455924849,60.092427,19.938472,0,Mariehamn,85632789,856/678/71/85667871.geojson,region,85667871,quattroshapes,,,AX
"19.9152938158,59.8350690787,20.2252182782,60.0949746357",uuuu,85633143,,e414a5be1a06a9f16d539c8efc681209,,c78993aee9520490ec5e25e993da8100,60.038491,20.130031,85667875,uuuu,AX,AX,1455924849,60.040916,20.156073,0,Lemland,85632789,856/678/75/85667875.geojson,region,85667875,quattroshapes,,,AX
"20.1982528,60.0604922551,20.2976180349,60.1496035828",uuuu,85633143,,722b9e8b4cf48f17da6588faf47fe873,,8fb5e8bd627a6774a7affea6bc3df7a9,60.105736,20.246129,85667881,uuuu,AX,AX,1455924849,60.097557,20.237849,0,Lumparland,85632789,856/678/81/85667881.geojson,region,85667881,quattroshapes,,,AX
"20.2525333993,60.1474470077,20.5164494155,60.4328067079",uuuu,85633143,,055916fd6e37130a0571b9b879995dda,,5c0ea707633db5b31ebe779d6476c8f1,60.256293,20.371424,85667885,uuuu,AX,AX,1455924849,60.239904,20.406186,0,Vårdö,85632789,856/678/85/85667885.geojson,region,85667885,quattroshapes,,,AX
"20.5669051442,60.0624860701,20.8233341811,60.1696638046",uuuu,85633143,,03bcf419af088f35d60cb7ab8cb0b94b,,d02d0d1ecd84a7e537462d5ff64f7791,60.123325,20.675422,85667889,uuuu,AX,AX,1455924849,60.130764,20.662347,0,Sottunga,85632789,856/678/89/85667889.geojson,region,85667889,quattroshapes,,,AX
"20.6001082688,60.1945661481,20.936615431,60.4191348337",uuuu,85633143,,ff3413a29a1f0064ca6084bbdf607a7e,,42dcc3b8e905da64ab233df7eed8501d,60.302448,20.781834,85667893,uuuu,AX,AX,1455924849,60.264153,20.80418,0,Kumlinge,85632789,856/678/93/85667893.geojson,region,85667893,quattroshapes,,,AX
"20.8686629575,60.2159284533,21.0985620454,60.5584170595",uuuu,85633143,,7dbf985699716bf6c3763138cb30466a,,a5a1bd936d9cc6946f4d1fa253b58fe5,60.434246,21.020156,85667899,uuuu,AX,AX,1455924849,60.458222,20.939576,0,Brändö,85632789,856/678/99/85667899.geojson,region,85667899,quattroshapes,,,AX
"20.8483179051,59.9044863948,20.9965926445,60.0259870462",uuuu,85633143,,1cde622803fe9f3c27e5f8e8bd6edfef,,493c09cca3acc7381dd8952f21f8b03f,59.938071,20.924259,85667903,uuuu,AX,AX,1455924849,59.942029,20.956404,0,Kökar,85632789,856/679/03/85667903.geojson,region,85667903,quattroshapes,,,AX
"1.48719086597,42.489032431,1.55635091846,42.5381137581",uuuu,85632343,,42b776e63ca27e97bf98e4292ad7744f,,ae525c8da8ec167c72da0c6ca4346c1c,42.515382,1.515481,85667923,uuuu,AD,AD,1457144580,42.511248,1.510242,0,Andorra la Vella,85632343,856/679/23/85667923.geojson,region,85667923,quattroshapes,,,AD
"1.40645633909,42.5040733845,1.55635091846,42.6020519017",uuuu,85632343,,3b5952a8de44e0669007bf09a9f4b377,,830d8d20ac9e07730b214a767542800d,42.554071,1.474055,85667925,uuuu,AD,AD,1457144580,42.553947,1.462699,0,La Massana,85632343,856/679/25/85667925.geojson,region,85667925,quattroshapes,,,AD
"1.45141483583,42.5626544222,1.59873933715,42.6493616741",uuuu,85632343,,c38629496b0e85f856998925954d8d29,,ca365c04a6dd46516a538b6a02292167,42.608978,1.52647,85667929,uuuu,AD,AD,1457144580,42.607119,1.527873,0,Ordino,85632343,856/679/29/85667929.geojson,region,85667929,quattroshapes,,,AD
"1.55560726187,42.5398900712,1.76509077972,42.6219214897",uuuu,85632343,,a2f20be8c36b63861d710dbb3142aad2,,ca97ac9d670f79f27d92e4941371aaf6,42.584522,1.658058,85667933,uuuu,AD,AD,1457144580,42.592356,1.656471,0,Canillo,85632343,856/679/33/85667933.geojson,region,85667933,quattroshapes,,,AD
"1.55560726187,42.490508321,1.71709113465,42.5745529259",uuuu,85632343,,51a8fb11960881d6676791dbe0dca7fd,,8acad67ed33ca4a4fd739bf7b8c5326d,42.537281,1.645058,85667939,uuuu,AD,AD,1457144580,42.540798,1.659738,0,Encamp,85632343,856/679/39/85667939.geojson,region,85667939,quattroshapes,,,AD
"1.49908936968,42.4530748538,1.65698368305,42.5388574147",uuuu,85632343,,d570caf5b8ece4e83be684c646230fea,,9b2b3d4795bb48bfda7746d2e2dd0718,42.495963,1.588761,85667941,uuuu,AD,AD,1457144580,42.490119,1.607302,0,Escaldes-Engordany,85632343,856/679/41/85667941.geojson,region,85667941,quattroshapes,,,AD
"1.40759322065,42.4286774707,1.57494232972,42.5180350337",uuuu,85632343,,21e36d35eb21bafb46212fe2ad6b467b,,0be4dac9e64df03dbee0c349a4c8ca2f,42.467892,1.488736,85667945,uuuu,AD,AD,1457144580,42.466032,1.473523,0,Sant Julià de Lòria,85632343,856/679/45/85667945.geojson,region,85667945,quattroshapes,,,AD
"55.7459837179,24.8203716094,56.2746828065,26.0747919726",uuuu,85632573,,537166682e7ece98175b026eb1c0081d,,53c20b1af246bbdbbc35c0d030605501,25.446179,56.037052,85667951,uuuu,AE,AE,1452291395,25.736215,56.040112,0,Ras Al Khaymah,85632573,856/679/51/85667951.geojson,region,85667951,quattroshapes,,,AE
"55.5151625452,25.2770362413,55.9281421241,25.6622972353",uuuu,85632573,,3b594ef16ded1fd6d86021d2403855d3,,4a48aedd8bd3592914eeb2e884f015bb,25.472992,55.750128,85667955,uuuu,AE,AE,1457386064,25.510257,55.73624,0,Umm Al Qaywayn,85632573,856/679/55/85667955.geojson,region,85667955,quattroshapes,,,AE
"55.9657108906,24.8719492872,56.3836369152,25.6579611775",uuuu,85632573,,2b879e4fa6d88b99b7dd6c7356d7fe27,,5b8358b6f2cf348e615038fe189f3702,25.359202,56.197444,85667959,uuuu,AE,AE,1457144580,25.493374,56.237338,0,Fujayrah,85632573,856/679/59/85667959.geojson,region,85667959,quattroshapes,,,AE
"56.2704984876,24.9085057643,56.316053243,24.9514488795",uuuu,85632573,,ad73797717839fd0115f3458aea679af,,db822d0873f60582552264ec1481f02b,24.92636,56.291629,85667963,uuuu,AE,AE,1452291395,24.92465,56.289785,0,Neutral Zone,85632573,856/679/63/85667963.geojson,region,85667963,quattroshapes,,,AE
"55.424495688,25.2820488556,56.0070003603,25.4601589312",uuuu,85632573,,1a801f7ee208f6a85d34dee5b46a8b9e,,e6115b417920847c292f5c6a8cd3fe2d,25.391708,55.578983,85667969,uuuu,AE,AE,1455924746,25.406784,55.516109,0,Ajman,85632573,856/679/69/85667969.geojson,region,85667969,quattroshapes,,,AE
"55.9576485593,24.729972135,56.1057023461,24.8861048384",uuuu,85632573,,00f8666555bebcceff39828d98e0e1f7,,0b8f1a0e16c0f8c1ea8cde95bd157e5f,24.817533,56.038297,85667973,uuuu,AE,AE,1452291395,24.820207,56.045581,0,Neutral Zone,85632573,856/679/73/85667973.geojson,region,85667973,quattroshapes,,,AE
"55.3248198579,24.6908446311,56.3833113939,25.5132536251",uuuu,85632573,,ddc11d076f0c86b8264311fc8c3cd05f,,080695d698e6ea35a2467c1481adb6c2,25.134288,55.798877,85667977,uuuu,AE,AE,1455924746,25.119854,55.794916,0,Sharjah,85632573,856/679/77/85667977.geojson,region,85667977,quattroshapes,,,AE
"51.56934655,22.6209459433,55.9978528242,25.2494164083",uuuu,85632573,,079e192656fc2872dcf30c7cd8ccbe84,,6c855d22069d011ca0cf495e0b5e342a,23.649434,54.005414,85667981,uuuu,AE,AE,1455924746,23.483142,54.378814,0,Abu Dhabi,85632573,856/679/81/85667981.geojson,region,85667981,quattroshapes,,,AE
"54.9573673838,24.595088202,56.171366267,25.3070882395",uuuu,85632573,,4218db0f0841e28ce9841ada9a97136a,,a340b3aad654f0a34b702932e4405a33,24.92246,55.379079,85667983,uuuu,AE,AE,1462977528,24.915858,55.362988,0,Dubay,85632573,856/679/83/85667983.geojson,region,85667983,quattroshapes,,,AE
"-73.5880358488,-52.390748518,-65.7130138167,-45.9994141579",uuuu,85632505,,f5ce4e5bd774dfe017284c0ced564fe7,,79fed34ad6ab7f399e057dbc17df2c32,-48.804581,-69.953296,85667991,uuuu,AR,AR,1457144582,-48.553214,-70.344996,0,Santa Cruz,85632505,856/679/91/85667991.geojson,region,85667991,quattroshapes,,,AR
"-68.654135432,-55.052015883,-63.812123176,-52.6395716989",uuuu,85632505,,a6646f4024fe3f08154e80da50c4ab54,,27dc5127a301eb658b16078262757458,-54.328014,-67.425553,85667995,uuuu,AR,AR,1457144582,-54.256947,-68.053067,0,Tierra del Fuego,85632505,856/679/95/85667995.geojson,region,85667995,quattroshapes,,,AR
"-70.5913712163,-32.3365788712,-66.7305207992,-28.4009935474",uuuu,85632505,,fd66522e84eed1f8d941afa7ef294b46,,fae289d0528dc5033ea14ee6118afaf2,-30.828177,-68.878848,85667997,uuuu,AR,AR,1457144582,-30.808172,-68.848933,0,San Juan,85632505,856/679/97/85667997.geojson,region,85667997,quattroshapes,,,AR
"-72.1485371507,-46.0000300595,-63.5793350898,-41.999038181",uuuu,85632505,,58f52ae323f3fb0aa7094f5af38ad7d5,,2a0b49a27b1960eac214cd375119c4f9,-43.787756,-68.528538,85668001,uuuu,AR,AR,1457144582,-43.999547,-68.610698,0,Chubut,85632505,856/680/01/85668001.geojson,region,85668001,quattroshapes,,,AR
"-70.5788913576,-37.5570354139,-66.5051340399,-31.9556718891",uuuu,85632505,,3e4cc49bb1e6c38523d990d60e57af5e,,ac49c9f55475fc648699dd7a9279a721,-34.607519,-68.611239,85668007,uuuu,AR,AR,1457144582,-34.504173,-68.369711,0,Mendoza,85632505,856/680/07/85668007.geojson,region,85668007,quattroshapes,,,AR
"-71.9555773525,-41.0951140279,-68.0104168363,-36.1294021181",uuuu,85632505,,c0e4c87c22184134db087e463c359158,,6108f2542827d33e12b3178e8c75e011,-38.643169,-70.122518,85668011,uuuu,AR,AR,1457144582,-38.475657,-69.662468,0,Neuquén,85632505,856/680/11/85668011.geojson,region,85668011,quattroshapes,,,AR
"-63.3888126289,-41.0450171845,-56.6648656891,-33.2565743949",uuuu,85632505,,4f725a118d6243104447b5c165a036d6,,612de96de45e0a60f941a63eec0571ca,-36.683228,-60.563127,85668015,uuuu,AR,AR,1457385455,-36.426701,-60.331303,0,Buenos Aires,85632505,856/680/15/85668015.geojson,region,85668015,quattroshapes,,,AR
"-68.2931902742,-39.3257646616,-63.3840583971,-35.0004989557",uuuu,85632505,,6c4d7cc822e577feb26794b1fca5ec25,,83209f5a58c62a3693d731f688c45e94,-37.131371,-65.446956,85668019,uuuu,AR,AR,1457144582,-37.395348,-65.491398,0,La Pampa,85632505,856/680/19/85668019.geojson,region,85668019,quattroshapes,,,AR
"-71.9259667569,-42.0106966736,-62.8016251292,-37.5570354139",uuuu,85632505,,5e60a0e9e236f522549c899ebf0bafa5,,d3a6b207be955773fdd5aef9b8cfe5db,-40.402733,-67.235915,85668025,uuuu,AR,AR,1457384933,-40.233105,-66.925336,0,Río Negro,85632505,856/680/25/85668025.geojson,region,85668025,quattroshapes,,,AR
"-67.3959065416,-36.0013164194,-64.8741224836,-31.846841323",uuuu,85632505,,f9ff76bd91172a3cdb7cbedca3ce085f,,36c8cd81dd534d4d68c7b560bf092b4b,-33.75691,-66.029377,85668029,uuuu,AR,AR,1457144582,-33.576217,-66.004895,0,San Luis,85632505,856/680/29/85668029.geojson,region,85668029,quattroshapes,,,AR
"-65.7672721011,-35.0021009252,-61.7329705472,-29.4243018531",uuuu,85632505,,cec08deec41ef08562749b8827e77eb8,,d8fc92a7ebec1ec57b10a19c9d10b0b7,-32.092463,-63.768861,85668031,uuuu,AR,AR,1457144582,-31.85917,-63.60556,0,Córdoba,85632505,856/680/31/85668031.geojson,region,85668031,quattroshapes,,,AR
"-69.1340604567,-30.1401754695,-64.8824682281,-25.1599965167",uuuu,85632505,,c5877ef5c2f69217b8a707cffdebb02e,,344be89b671e2161727ce60c87791eec,-27.317288,-66.977253,85668035,uuuu,AR,AR,1457144582,-27.200342,-67.295294,0,Catamarca,85632505,856/680/35/85668035.geojson,region,85668035,quattroshapes,,,AR
"-67.2513287397,-24.6139494771,-64.158765632,-21.7869377641",uuuu,85632505,,6b5b3f6407852c83f5caebd70becfbc1,,05983bfad081c53be9bfe44d83c3f762,-23.319241,-65.776611,85668041,uuuu,AR,AR,1457144582,-22.833789,-65.92945,0,Jujuy,85632505,856/680/41/85668041.geojson,region,85668041,quattroshapes,,,AR
"-69.6540451642,-31.933812758,-65.4018938873,-27.7357744278",uuuu,85632505,,a9b61c3139b55354da972dc0b627c850,,05f076262c0caa2cd71b297fc3d833c2,-29.668792,-67.200566,85668045,uuuu,AR,AR,1457144582,-29.527065,-67.023695,0,La Rioja,85632505,856/680/45/85668045.geojson,region,85668045,quattroshapes,,,AR
"-68.5785741788,-26.3885698382,-62.3343808664,-21.9932300817",uuuu,85632505,,3f45168940537161418cdddd1014548c,,6d052ed366b2157e402e09fd17241acb,-24.289156,-64.81832,85668049,uuuu,AR,AR,1457144582,-25.284383,-65.388156,0,Salta,85632505,856/680/49/85668049.geojson,region,85668049,quattroshapes,,,AR
"-65.1806670797,-30.1566085744,-61.7093285793,-25.5798853485",uuuu,85632505,,71deb18063b980d3bcee52cc6d3fe3cf,,1936e10f6c865b7c8d25ff040659dfc5,-27.726643,-63.292782,85668053,uuuu,AR,AR,1457144582,-27.716656,-63.292878,0,Santiago del Estero,85632505,856/680/53/85668053.geojson,region,85668053,quattroshapes,,,AR
"-66.1946361967,-28.0543596332,-64.4827768619,-26.074583836",uuuu,85632505,,e8235f5c29e37de8d8c10e8b5cd87cd8,,56cc1f51047fdf23a971da99b6f41774,-26.950654,-65.366223,85668059,uuuu,AR,AR,1457144582,-26.847438,-65.296732,0,Tucumán,85632505,856/680/59/85668059.geojson,region,85668059,quattroshapes,,,AR
"-63.398579475,-28.0026832008,-58.3512748962,-24.1206462536",uuuu,85632505,,e6f539903a0622c717e0d49ebdd1002b,,c32bec6038b277e108d3461298811f0b,-26.394737,-60.759964,85668063,uuuu,AR,AR,1457385948,-26.830045,-60.55101,0,Chaco,85632505,856/680/63/85668063.geojson,region,85668063,quattroshapes,,,AR
"-62.3413569669,-26.8858116093,-57.5569213461,-22.4722610481",uuuu,85632505,,e1621d33e5c9dac2cf4e25aa4949330f,,5d79b9395ba3ac49d8fe3f04c2f892bc,-24.896788,-59.933105,85668067,uuuu,AR,AR,1457144582,-25.101345,-59.697576,0,Formosa,85632505,856/680/67/85668067.geojson,region,85668067,quattroshapes,,,AR
"-59.672786221,-30.7473312165,-55.6230418893,-27.2570431515",uuuu,85632505,,02e79163035fc87c22a2d7be321f0117,,5bc63664dd6d38cb69923919389c2601,-28.763476,-57.800671,85668071,uuuu,AR,AR,1457144582,-28.703902,-57.83109,0,Corrientes,85632505,856/680/71/85668071.geojson,region,85668071,quattroshapes,,,AR
"-60.7692309227,-34.0489808075,-57.7949946698,-30.1514409315",uuuu,85632505,,cee04ea477f6c7a329d6276871f9ee09,,9c566501b582953d02030a4d8ada0300,-32.039696,-59.208363,85668073,uuuu,AR,AR,1457144582,-32.196611,-59.328712,0,Entre Ríos,85632505,856/680/73/85668073.geojson,region,85668073,quattroshapes,,,AR
"-62.8538065247,-34.3821387667,-58.8647476874,-27.9993242329",uuuu,85632505,,357d3806da044aced864f2ddf08c7b38,,86f16021c005e371761d3e01958ef9cd,-30.700183,-60.950016,85668077,uuuu,AR,AR,1457144582,-30.235935,-60.814169,0,Santa Fe,85632505,856/680/77/85668077.geojson,region,85668077,quattroshapes,,,AR
"-56.0190557523,-28.1477381388,-53.6615518795,-25.4945667515",uuuu,85632505,,ff0f98d9321798491053552d8952f892,,41c41a878254d3b43d88cd35db0db649,-26.871864,-54.656825,85668079,uuuu,AR,AR,1457144582,-26.759178,-54.281385,0,Misiones,85632505,856/680/79/85668079.geojson,region,85668079,quattroshapes,,,AR
"-58.5605321743,-34.7749281627,-58.3150309335,-34.5215796851",uuuu,85632505,,19441df2fbcd19ba87406a210c26da92,,5e5524a9f68128971e00fb4cd45c6eee,-34.642733,-58.450925,85668081,uuuu,AR,AR,1457144582,-34.636816,-58.453263,0,Ciudad de Buenos Aires,85632505,856/680/81/85668081.geojson,region,85668081,quattroshapes,,,AR
"43.5942171634,40.1851701928,44.5532808771,40.7428880889",uuuu,85632773,,c842bbc75508723a44466681731db482,,9ddad36541b8e7fcf9151cd9f499f3ea,40.422307,44.139195,85668083,uuuu,AM,AM,1455924749,40.396265,44.299127,0,Aragatsotn,85632773,856/680/83/85668083.geojson,region,85668083,quattroshapes,,,AM
"43.6525081787,40.0086184705,44.4404712264,40.2849315458",uuuu,85632773,,9c8920f6b140355ecd24d3b596559595,,7ede07e9c985f9274197bfcdfaa43e84,40.134845,44.035734,85668085,uuuu,AM,AM,1457144581,40.12615,43.925224,0,Armavir,85632773,856/680/85/85668085.geojson,region,85668085,quattroshapes,,,AM
"43.4362939863,40.4093167177,44.1996073748,41.1645373382",uuuu,85632773,,0cb566638f8c625be21e000fd489125a,,8aac5f50eb874e93ff73a98dc0a1d4ee,40.80142,43.851535,85668089,uuuu,AM,AM,1455924749,40.924868,43.845763,0,Shirak,85632773,856/680/89/85668089.geojson,region,85668089,quattroshapes,,,AM
"44.7518734071,40.6376490346,45.6009680579,41.290452373",uuuu,85632773,,4cd25b6fc125d393c5021a0614259123,,d6ef938bda48ebd557f126469de077b9,40.899125,45.119388,85668095,uuuu,AM,AM,1455924749,40.864635,45.076665,0,Tavush,85632773,856/680/95/85668095.geojson,region,85668095,quattroshapes,,,AM
"44.3512260274,39.7027973429,45.1095259949,40.1649905464",uuuu,85632773,,34c66afb05837aaae6950e22de78c01a,,b8b9eadd59f53dd1614ce3078b250f76,39.94572,44.788504,85668099,uuuu,AM,AM,1457144581,39.919408,44.833621,0,Ararat,85632773,856/680/99/85668099.geojson,region,85668099,quattroshapes,,,AM
"44.7880469088,39.8657840035,45.9817716881,40.7337930364",uuuu,85632773,,50c62e46b35b2d1fb468a5f8d59aa9a5,,dc33774cc2d6ac644e79d0c5014cffdf,40.292772,45.337341,85668103,uuuu,AM,AM,1457385443,40.261378,45.29547,0,Gegharkunik,85632773,856/681/03/85668103.geojson,region,85668103,quattroshapes,,,AM
"44.4083284852,40.0832901072,45.0297892596,40.6996865914",uuuu,85632773,,652ad807c034952cb84abe2f946828ba,,152f1801b53c7ac8c87620b43a1152db,40.380148,44.692995,85668105,uuuu,AM,AM,1457144581,40.374031,44.698944,0,Kotayk,85632773,856/681/05/85668105.geojson,region,85668105,quattroshapes,,,AM
"43.9660815774,40.6614977081,44.9386837086,41.2300426233",uuuu,85632773,,df58611904c19dc0ec348c8922b57344,,dd1d59c18c1088949e921442d0e2eade,40.965215,44.459755,85668109,uuuu,AM,AM,1455924749,40.937581,44.468723,0,Lori,85632773,856/681/09/85668109.geojson,region,85668109,quattroshapes,,,AM
"44.4184053887,40.0540929235,44.6475903663,40.2291726751",uuuu,85632773,,156e4b8832de33b3fbfbf09983774ac3,,605d18c2edeab0062007bcd7afff6ac5,40.147432,44.536223,85668115,uuuu,AM,AM,1457144581,40.155704,44.524938,0,Erevan,85632773,856/681/15/85668115.geojson,region,85668115,quattroshapes,,,AM
